sale_id,sale_date,region,product,customer_id,units_sold,revenue
1649,2025-05-20,South America,Product A,C0177,303,142430.7
1650,2025-05-21,North America,Product B,C0496,28,12634.84
1651,2025-01-25,Middle East,Product D,C0434,296,103333.44
1652,2025-07-03,Europe,Product D,C0635,42,11137.48
1653,2024-08-06,Middle East,Product B,C0549,489,223699.6
1654,2025-05-04,Middle East,Product D,C0368,375,67704.92
1655,2024-10-14,Asia-Pacific,Product A,C0740,268,64232.0
1656,2025-03-27,South America,Product D,C0071,189,13532.25
1657,2024-11-18,Middle East,Product D,C0431,49,22389.68
1658,2024-12-19,Middle East,Product A,C0882,239,18915.55
1659,2024-11-12,Europe,Product E,C0302,264,55793.44
1660,2025-06-09,Europe,Product C,C0034,122,55429.12
1661,2024-08-26,Africa,Product B,C0178,310,37098.07
1662,2024-07-29,Middle East,Product C,C0604,203,42854.87
1663,2024-09-18,South America,Product B,C0859,283,61344.08
1664,2025-04-22,Middle East,Product B,C0291,17,6777.42
1665,2025-05-15,North America,Product D,C0471,251,96399.09
1666,2025-05-18,Europe,Product B,C0591,72,17644.96
1667,2024-08-18,Asia-Pacific,Product D,C0694,15,4834.31
1668,2024-08-29,Africa,Product C,C0667,36,15175.75
1669,2025-05-14,South America,Product E,C0932,439,202696.21
1670,2025-06-30,Middle East,Product C,C0255,486,64968.32
1671,2024-11-03,Asia-Pacific,Product D,C0259,304,115572.75
1672,2024-11-12,South America,Product C,C0224,420,170756.13
1673,2025-05-04,South America,Product A,C0640,198,37741.0
1674,2024-09-13,Asia-Pacific,Product C,C0700,76,7921.9
1675,2024-10-29,Asia-Pacific,Product E,C0413,150,45738.6
1676,2025-03-02,South America,Product D,C0896,189,48688.08
1677,2024-11-07,Africa,Product C,C0621,446,51984.22
1678,2024-07-30,Asia-Pacific,Product A,C0045,197,53118.52
1679,2024-09-20,Africa,Product E,C0894,19,3856.43
1680,2024-11-17,Middle East,Product C,C0632,479,58605.05
1681,2025-03-29,South America,Product E,C0576,315,113321.59
1682,2025-06-07,South America,Product A,C0519,199,76397.25
1683,2025-04-09,North America,Product A,C0714,10,2530.91
1684,2025-06-26,North America,Product B,C0219,20,1228.26
1685,2025-05-11,Middle East,Product C,C0867,411,91829.47
1686,2024-12-17,Europe,Product C,C0894,76,29259.25
1687,2025-03-05,Africa,Product C,C0340,213,49264.2
1688,2025-06-01,South America,Product E,C0146,177,69631.91
1689,2025-06-18,Middle East,Product A,C0646,76,23680.73
1690,2025-05-12,North America,Product E,C0183,420,27400.25
1691,2025-06-11,Europe,Product A,C0753,414,111171.05
1692,2025-06-10,Africa,Product A,C0900,207,98563.32
1693,2025-03-09,Africa,Product C,C0724,239,77975.11
1694,2024-09-29,Middle East,Product D,C0901,448,119388.83
1695,2025-03-10,Europe,Product D,C0823,300,25387.7
1696,2024-10-07,Africa,Product B,C0303,354,119904.04
1697,2024-10-17,Asia-Pacific,Product A,C0934,363,57600.57
1698,2025-06-28,North America,Product E,C0504,148,35110.34
1699,2024-10-07,Africa,Product C,C0050,462,180070.68
1700,2025-01-17,North America,Product B,C0583,418,148607.32
1701,2024-09-12,South America,Product D,C0195,199,57920.4
1702,2024-10-24,Europe,Product A,C0807,244,71241.71
1703,2025-02-17,Middle East,Product B,C0775,139,47728.06
1704,2024-09-10,Europe,Product B,C0675,258,43988.98
1705,2025-02-17,Asia-Pacific,Product B,C0673,495,177890.42
1706,2024-11-22,North America,Product D,C0365,263,116711.61
1707,2024-08-30,Asia-Pacific,Product D,C0839,348,136061.93
1708,2025-05-24,Europe,Product C,C0273,251,50258.56
1709,2025-04-04,Middle East,Product C,C0636,116,8420.84
1710,2025-05-07,Asia-Pacific,Product C,C0494,375,144078.89
1711,2025-01-21,Middle East,Product A,C0866,288,138534.31
1712,2025-01-27,North America,Product E,C0360,145,71071.45
1713,2024-12-14,Middle East,Product A,C0487,15,6921.84
1714,2025-06-01,Asia-Pacific,Product A,C0371,114,17544.4
1715,2025-05-29,North America,Product C,C0245,289,89754.07
1716,2024-11-15,Middle East,Product D,C0541,399,150603.89
1717,2025-04-26,Europe,Product E,C0785,213,31466.84
1718,2024-08-29,Europe,Product A,C0843,258,101892.67
1719,2025-01-19,Europe,Product D,C0362,340,126962.47
1720,2025-06-01,Asia-Pacific,Product C,C0260,38,4491.76
1721,2024-10-24,South America,Product D,C0904,446,136208.65
1722,2024-08-10,Africa,Product C,C0977,171,36402.89
1723,2025-07-03,Africa,Product D,C0784,368,180720.8
1724,2024-07-26,South America,Product E,C0181,40,19073.08
1725,2025-03-18,Middle East,Product C,C0329,213,86275.09
1726,2024-09-15,Asia-Pacific,Product D,C0277,197,74733.36
1727,2025-04-30,Europe,Product D,C0844,295,132042.89
1728,2024-12-30,Africa,Product B,C0586,427,30834.9
1729,2025-03-04,South America,Product E,C0287,131,15913.91
1730,2024-11-30,North America,Product D,C0733,92,31401.17
1731,2024-08-19,Asia-Pacific,Product B,C0156,324,124538.74
1732,2025-01-04,Europe,Product A,C0091,200,27796.52
1733,2024-10-21,Middle East,Product D,C0005,73,15766.86
1734,2025-03-01,North America,Product D,C0632,73,28418.74
1735,2024-12-24,Asia-Pacific,Product B,C0868,464,209917.81
1736,2025-05-04,Europe,Product B,C0808,379,131596.92
1737,2025-02-18,Asia-Pacific,Product E,C0869,153,74497.0
1738,2025-06-26,Europe,Product E,C0674,134,11539.36
1739,2024-07-21,Europe,Product D,C0448,302,90724.7
1740,2024-08-02,Middle East,Product A,C0255,335,74629.94
1741,2024-10-19,North America,Product C,C0774,228,54956.47
1742,2025-01-31,North America,Product D,C0334,481,212167.45
1743,2025-04-11,Europe,Product C,C0599,314,21718.33
1744,2025-06-12,Asia-Pacific,Product E,C0782,426,116208.38
1745,2025-04-24,North America,Product D,C0234,239,108237.62
1746,2025-01-26,Asia-Pacific,Product B,C0784,89,7887.37
1747,2025-03-04,Africa,Product D,C0230,157,14544.26
1748,2024-12-06,Europe,Product C,C0712,173,21238.21
1749,2025-01-03,Africa,Product D,C0860,277,71679.63
1750,2025-03-22,Middle East,Product C,C0467,244,31776.17
1751,2024-09-30,South America,Product D,C0380,112,15405.92
1752,2024-08-03,South America,Product E,C0542,402,86346.8
1753,2024-07-28,Africa,Product B,C0511,208,56044.93
1754,2024-12-25,Asia-Pacific,Product B,C0089,156,59231.66
1755,2024-08-05,Asia-Pacific,Product D,C0583,394,124286.7
1756,2024-08-25,Europe,Product D,C0685,414,114174.01
1757,2024-12-28,Asia-Pacific,Product A,C0854,43,19384.23
1758,2024-08-10,Europe,Product E,C0864,266,122737.24
1759,2025-06-16,Africa,Product A,C0503,495,34695.08
1760,2024-09-15,Europe,Product B,C0644,108,8461.72
1761,2024-11-18,Asia-Pacific,Product A,C0006,328,114254.22
1762,2025-02-14,Africa,Product A,C0485,128,35300.35
1763,2024-11-17,South America,Product E,C0804,399,158399.43
1764,2024-11-01,North America,Product C,C0702,104,9421.21
1765,2024-11-04,Middle East,Product B,C0495,324,57048.56
1766,2025-02-21,Africa,Product D,C0901,397,107129.17
1767,2024-08-13,Europe,Product B,C0380,123,41978.65
1768,2025-04-19,South America,Product A,C0960,477,139563.27
1769,2024-10-06,Asia-Pacific,Product A,C0869,112,36995.42
1770,2024-11-17,Africa,Product C,C0018,337,166147.42
1771,2025-03-19,Europe,Product D,C0595,155,38026.23
1772,2024-10-15,Middle East,Product C,C0537,151,71409.11
1773,2024-11-17,Europe,Product C,C0670,346,21463.11
1774,2025-02-08,South America,Product B,C0228,56,27739.3
1775,2025-03-28,Middle East,Product D,C0484,376,127363.44
1776,2025-04-09,South America,Product A,C0841,174,70509.26
1777,2024-07-21,Middle East,Product A,C0035,387,126217.56
1778,2025-06-22,North America,Product E,C0426,332,122232.57
1779,2024-07-26,Middle East,Product C,C0930,156,40019.51
1780,2025-05-18,South America,Product E,C0325,97,45679.49
1781,2025-05-19,Europe,Product E,C0904,222,69424.76
1782,2024-11-02,Europe,Product B,C0823,459,56918.98
1783,2024-09-14,Africa,Product B,C0260,101,32163.73
1784,2024-09-19,Europe,Product A,C0149,348,114391.69
1785,2024-07-13,Africa,Product E,C0510,105,47875.1
1786,2025-01-05,Middle East,Product D,C0995,351,105058.88
1787,2024-11-14,Europe,Product E,C0693,264,64200.42
1788,2025-05-01,Asia-Pacific,Product E,C0399,207,18074.26
1789,2025-04-03,South America,Product B,C0657,59,26130.56
1790,2025-01-28,Middle East,Product B,C0350,459,36153.42
1791,2025-04-07,Africa,Product D,C0245,310,57188.7
1792,2024-11-18,South America,Product B,C0188,13,5949.25
1793,2025-02-14,Middle East,Product E,C0072,369,56293.98
1794,2025-05-08,Asia-Pacific,Product E,C0161,79,28637.5
1795,2025-02-01,Middle East,Product E,C0190,174,70243.9
1796,2024-12-24,Middle East,Product B,C0448,250,93537.16
1797,2024-12-28,Middle East,Product C,C0116,129,61832.03
1798,2024-09-22,Middle East,Product D,C0701,160,65477.51
1799,2024-10-19,South America,Product A,C0186,312,150728.69
1800,2025-07-02,Europe,Product C,C0389,131,19553.05
1801,2024-07-07,Asia-Pacific,Product B,C0169,363,123314.84
1802,2025-05-04,Middle East,Product B,C0571,85,21371.96
1803,2025-01-14,Europe,Product E,C0527,221,39762.88
1804,2025-04-27,Middle East,Product A,C0854,121,55419.36
1805,2025-03-27,Asia-Pacific,Product D,C0829,164,54874.82
1806,2024-10-18,North America,Product E,C0205,456,63287.52
1807,2025-04-04,North America,Product A,C0930,363,79788.25
1808,2024-11-18,Middle East,Product B,C0560,418,181487.0
1809,2024-07-26,Europe,Product B,C0606,331,156483.97
1810,2025-05-31,North America,Product C,C0793,252,58626.41
1811,2024-12-14,Europe,Product A,C0813,182,47022.42
1812,2025-06-11,Africa,Product A,C0364,160,35525.18
1813,2025-02-21,Middle East,Product C,C0477,101,34458.19
1814,2025-02-26,South America,Product E,C0335,360,70954.01
1815,2024-10-31,Middle East,Product E,C0695,141,48091.2
1816,2025-03-27,Europe,Product D,C0886,188,30675.4
1817,2024-12-12,Middle East,Product E,C0562,436,69854.31
1818,2025-02-21,Europe,Product B,C0246,351,89523.25
1819,2024-09-17,Asia-Pacific,Product B,C0470,183,61775.44
1820,2025-02-24,Europe,Product C,C0830,238,73327.11
1821,2024-07-30,Middle East,Product D,C0215,149,60151.95
1822,2024-11-22,Asia-Pacific,Product B,C0906,260,18057.08
1823,2025-03-11,North America,Product C,C0863,373,127593.74
1824,2025-03-02,Europe,Product B,C0688,101,28711.84
1825,2024-07-19,South America,Product E,C0885,115,14024.84
1826,2025-06-16,Middle East,Product A,C0352,217,63158.75
1827,2024-07-24,North America,Product C,C0875,68,22186.41
1828,2024-07-13,Asia-Pacific,Product D,C0787,297,142666.26
1829,2024-12-06,Asia-Pacific,Product D,C0771,208,70292.03
1830,2024-10-04,North America,Product A,C0133,394,107148.38
1831,2025-05-19,Europe,Product E,C0735,377,100178.13
1832,2024-08-26,Europe,Product C,C0539,40,18906.09
1833,2025-04-08,South America,Product A,C0956,339,56340.51
1834,2024-12-19,Africa,Product E,C0983,386,70886.3
1835,2024-07-15,Asia-Pacific,Product A,C0322,251,19608.68
1836,2025-06-08,Europe,Product B,C0984,180,17055.85
1837,2024-07-25,Africa,Product A,C0816,60,11368.35
1838,2025-04-11,Middle East,Product A,C0581,215,22379.73
1839,2025-06-28,Asia-Pacific,Product E,C0186,350,19631.5
1840,2025-01-26,North America,Product C,C0570,278,108967.29
1841,2025-03-23,Africa,Product A,C0003,322,112698.86
1842,2024-12-08,North America,Product E,C0997,79,12328.93
1843,2024-09-08,Europe,Product E,C0222,300,83079.2
1844,2024-09-29,Middle East,Product E,C0568,150,18113.2
1845,2025-04-01,Asia-Pacific,Product B,C0820,194,80379.83
1846,2024-10-08,Africa,Product A,C0418,308,121584.3
1847,2024-11-05,North America,Product B,C0729,236,107182.11
1848,2025-05-21,Asia-Pacific,Product B,C0296,296,19269.47
1849,2025-05-18,North America,Product C,C0440,465,190646.42
1850,2025-05-01,South America,Product B,C0751,488,203033.68
1851,2025-02-23,South America,Product A,C0507,396,92155.1
1852,2025-02-01,Africa,Product B,C0628,196,47069.51
1853,2024-08-29,Europe,Product E,C0361,157,35328.41
1854,2025-02-20,Asia-Pacific,Product C,C0112,334,157995.97
1855,2024-08-22,Africa,Product E,C0109,384,165244.35
1856,2025-03-23,South America,Product A,C1000,163,66350.88
1857,2025-06-30,Middle East,Product C,C0552,202,54079.32
1858,2024-09-05,Africa,Product D,C0291,173,43453.28
1859,2025-01-10,Middle East,Product D,C0144,165,40301.37
1860,2024-11-16,Middle East,Product C,C0481,317,37790.36
1861,2024-11-13,Middle East,Product B,C0664,172,46413.87
1862,2025-03-21,Africa,Product D,C0681,156,69268.5
1863,2024-11-20,Middle East,Product B,C0483,495,183217.48
1864,2025-03-25,North America,Product D,C0226,426,192765.58
1865,2025-04-23,North America,Product A,C0655,77,18711.92
1866,2024-12-01,Africa,Product E,C0773,464,198518.93
1867,2024-08-04,Asia-Pacific,Product B,C0052,460,182266.35
1868,2024-12-12,South America,Product D,C0564,313,130371.08
1869,2025-07-01,South America,Product E,C0219,470,224779.38
1870,2025-01-09,Africa,Product C,C0065,218,14970.3
1871,2024-07-25,Africa,Product A,C0985,289,74151.28
1872,2025-04-15,North America,Product C,C0879,124,52464.02
1873,2024-12-20,North America,Product D,C0889,416,98579.7
1874,2024-10-02,Middle East,Product B,C0025,348,125349.78
1875,2025-05-14,Asia-Pacific,Product E,C0345,125,61104.4
1876,2025-04-29,Middle East,Product E,C0306,81,40152.57
1877,2024-08-12,Europe,Product B,C0989,107,46774.49
1878,2025-02-21,North America,Product B,C0771,347,71141.35
1879,2025-03-20,Middle East,Product C,C0447,359,176868.57
1880,2024-10-15,Middle East,Product B,C0421,196,70255.23
1881,2025-04-25,South America,Product C,C0065,300,90475.05
1882,2024-10-10,Middle East,Product D,C0015,268,102044.96
1883,2025-07-03,Europe,Product B,C0913,192,94934.01
1884,2025-01-31,Asia-Pacific,Product E,C0688,331,108701.1
1885,2025-05-21,South America,Product D,C0440,118,32793.54
1886,2024-10-12,Middle East,Product E,C0152,105,11175.1
1887,2025-01-20,North America,Product C,C0905,442,173821.15
1888,2025-03-15,Africa,Product C,C0061,473,95177.83
1889,2024-09-27,Asia-Pacific,Product E,C0676,359,129076.56
1890,2024-10-21,Africa,Product B,C0149,368,122994.09
1891,2025-03-25,Middle East,Product B,C0123,416,188953.39
1892,2025-06-25,Europe,Product D,C0637,418,195566.6
1893,2024-11-03,Africa,Product C,C0639,141,21809.43
1894,2025-04-29,South America,Product C,C0385,313,32298.98
1895,2025-05-08,Africa,Product B,C0128,189,92939.96
1896,2025-01-09,Europe,Product D,C0039,119,15288.78
1897,2025-01-18,Europe,Product E,C0266,223,65570.7
1898,2025-05-10,Middle East,Product D,C0145,31,14065.17
1899,2025-05-19,South America,Product E,C0701,342,88668.4
1900,2024-10-09,North America,Product A,C0361,339,92532.51
1901,2025-05-17,North America,Product C,C0413,99,14687.37
1902,2025-03-11,South America,Product D,C0992,205,88598.22
1903,2025-04-16,North America,Product A,C0557,145,19614.22
1904,2025-03-22,North America,Product B,C0073,82,7198.1
1905,2025-05-06,Middle East,Product B,C0817,136,23636.46
1906,2025-02-10,North America,Product C,C0240,445,193178.57
1907,2025-02-02,South America,Product D,C0157,384,144040.16
1908,2024-10-28,South America,Product B,C0470,500,168615.87
1909,2025-05-01,Middle East,Product E,C0978,174,58493.13
1910,2024-08-30,South America,Product C,C0500,56,19146.36
1911,2025-01-22,North America,Product C,C0861,112,14186.48
1912,2024-08-03,Africa,Product C,C0295,201,49998.76
1913,2025-06-08,Africa,Product E,C0432,113,47488.78
1914,2024-08-31,Asia-Pacific,Product D,C0267,342,80695.38
1915,2024-10-01,South America,Product E,C0829,323,30177.03
1916,2025-04-01,Europe,Product B,C0629,78,30358.1
1917,2024-12-25,North America,Product C,C0618,253,103223.37
1918,2025-05-24,Middle East,Product A,C0432,293,141149.61
1919,2025-01-04,Middle East,Product B,C0698,357,41114.94
1920,2025-04-02,Asia-Pacific,Product C,C0794,275,49238.32
1921,2025-07-02,Middle East,Product D,C0682,400,69671.42
1922,2024-07-10,South America,Product B,C0584,399,95958.4
1923,2025-06-20,Europe,Product E,C0431,263,80811.21
1924,2025-02-20,North America,Product B,C0003,490,228470.4
1925,2024-09-10,Middle East,Product D,C0727,54,18607.3
1926,2024-12-08,Middle East,Product E,C0857,399,173737.72
1927,2025-01-12,Africa,Product A,C0334,460,215965.75
1928,2025-05-24,Europe,Product C,C0145,214,32828.58
1929,2025-02-19,Middle East,Product B,C0556,323,86868.66
1930,2025-05-28,North America,Product D,C0837,267,49531.2
1931,2025-05-29,Middle East,Product B,C0237,235,107296.67
1932,2025-03-13,Middle East,Product B,C0492,412,195365.83
1933,2025-01-01,Middle East,Product B,C0753,144,21656.14
1934,2024-08-26,Europe,Product D,C0212,427,211485.88
1935,2025-04-17,South America,Product E,C0324,382,72532.25
1936,2025-05-12,North America,Product C,C0244,472,182475.24
1937,2024-09-28,Europe,Product C,C0700,183,45556.87
1938,2024-10-03,Asia-Pacific,Product B,C0835,136,58488.11
1939,2025-07-01,Middle East,Product B,C0570,150,31601.79
1940,2025-04-15,Europe,Product B,C0873,231,73519.85
1941,2024-12-04,Middle East,Product E,C0251,186,14247.89
1942,2025-05-27,South America,Product A,C0188,410,44001.51
1943,2024-11-27,Africa,Product E,C0660,249,93146.83
1944,2024-10-21,Europe,Product E,C0668,171,29051.36
1945,2024-08-14,Middle East,Product C,C0360,149,30099.27
1946,2025-02-14,Middle East,Product A,C0342,392,165365.41
1947,2025-01-26,Europe,Product B,C0531,386,149067.19
1948,2024-07-13,North America,Product B,C0038,267,25793.61
1949,2024-08-25,Africa,Product A,C0090,460,25102.12
1950,2024-09-29,South America,Product C,C0197,101,12941.34
1951,2024-12-26,Europe,Product D,C0439,133,10814.5
1952,2025-07-04,Asia-Pacific,Product D,C0655,285,116547.33
1953,2025-06-02,Middle East,Product E,C0498,119,10999.43
1954,2025-01-18,Africa,Product E,C0520,338,151632.1
1955,2025-04-07,Europe,Product A,C0562,285,88614.23
1956,2024-12-10,Africa,Product B,C0995,389,78460.63
1957,2025-01-23,Asia-Pacific,Product D,C0081,444,23909.23
1958,2025-04-06,North America,Product C,C0382,240,52692.32
1959,2025-04-30,Africa,Product B,C0628,233,14613.77
1960,2025-05-12,Africa,Product A,C0637,478,121339.45
1961,2024-08-21,Africa,Product B,C0195,293,100743.61
1962,2024-08-19,Asia-Pacific,Product B,C0433,295,27755.58
1963,2024-09-06,North America,Product A,C0943,46,15904.09
1964,2024-12-13,South America,Product D,C0849,51,6072.92
1965,2024-10-19,South America,Product E,C0165,297,96466.33
1966,2025-05-25,Asia-Pacific,Product D,C0021,70,22227.11
1967,2025-02-16,South America,Product E,C0392,433,108673.64
1968,2024-10-22,Middle East,Product E,C0007,455,163805.94
1969,2025-01-16,Middle East,Product A,C0045,365,53512.18
1970,2024-08-09,North America,Product D,C0072,141,11204.55
1971,2024-11-09,Africa,Product B,C0520,58,16714.08
1972,2024-11-10,North America,Product B,C0353,416,123008.82
1973,2024-10-23,Africa,Product E,C0483,96,28146.72
1974,2024-12-04,Europe,Product C,C0650,51,20191.19
1975,2025-06-19,Asia-Pacific,Product A,C0289,359,74861.08
1976,2024-12-05,Europe,Product C,C0066,282,68689.99
1977,2024-12-22,Africa,Product A,C0286,488,169755.56
1978,2025-06-11,Africa,Product B,C0936,363,75405.97
1979,2025-03-28,Europe,Product C,C0084,373,68730.8
1980,2025-01-26,Africa,Product B,C0233,399,28287.75
